sample_id,true_label,predicted_label,malware_probability,top_1_node,top_1_score,top_2_node,top_2_score,top_3_node,top_3_score,top_4_node,top_4_score,top_5_node,top_5_score,top_6_node,top_6_score,top_7_node,top_7_score,top_8_node,top_8_score,top_9_node,top_9_score,top_10_node,top_10_score,top_11_node,top_11_score,top_12_node,top_12_score,top_13_node,top_13_score,top_14_node,top_14_score,top_15_node,top_15_score,top_16_node,top_16_score,top_17_node,top_17_score,top_18_node,top_18_score,top_19_node,top_19_score,top_20_node,top_20_score,top_21_node,top_21_score,top_22_node,top_22_score
gen41_d4966413-1ae1-4cc0-a1d0-32530a59fbb7_app-release,1,1,0.9999750852584839,ouki.dm.rvnc.Q: java.lang.String getIMEI(android.content.Context),0.6623986,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.20690142,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.11656949,"hb.tgdc.GQ: void <init>(android.os.Handler,android.content.Context)",0.00872977077960968,android.database.ContentObserver: void <init>(android.os.Handler),0.005400732159614563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen40_bc183a5c-ee95-41aa-9463-87d4f7fe238d_app-release,1,1,0.9999922513961792,pidd.FU: java.lang.String getIMEI(android.content.Context),0.6033648,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.18846212,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.10618068,pidd.FU$1: void run(),0.043231796473264694,java.io.OutputStream: void write(byte[]),0.025707118213176727,java.net.URL: java.net.URLConnection openConnection(),0.020182261243462563,"lw.axq.kgl.UEVMx: void <init>(android.os.Handler,android.content.Context)",0.007951764389872551,android.database.ContentObserver: void <init>(android.os.Handler),0.004919413011521101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen59_b63f0ff1-5337-47bc-b5ef-1c5112d6ac03_app-release,1,1,0.9999984502792358,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.72412854,qutk.gom.rv.xrb.NqfR: void onCreate(android.os.Bundle),0.16679862,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.046059553,android.database.ContentObserver: void <init>(android.os.Handler),0.018390454351902008,android.telephony.PhoneStateListener: void <init>(),0.018288854509592056,iuwhf.o.z.AJDBb: void <init>(android.content.Context),0.016618460416793823,"jurro.L: void <init>(android.os.Handler,android.content.Context)",0.00971545372158289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen48_495418a0-74c9-4021-a6ba-5bc90a6bfa5e_app-release,1,1,0.9997256398200989,w.w.sclk.s.O: java.lang.String getIncomingSMS(android.content.Intent),0.39894792,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.17257251,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.11316991,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.07294145971536636,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.06285225600004196,w.w.sclk.s.O$2: void run(),0.04225044324994087,shvid.TlSb: void onCreate(android.os.Bundle),0.03975103795528412,java.io.DataOutputStream: void writeUTF(java.lang.String),0.03964345529675484,w.w.sclk.s.O: java.lang.String getSdk(),0.018612902611494064,android.os.Build$VERSION: void <clinit>(),0.013264091685414314,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.010976796969771385,android.database.ContentObserver: void <init>(android.os.Handler),0.004382768180221319,android.telephony.PhoneStateListener: void <init>(),0.004358555190265179,whj.YmxY: void <init>(android.content.Context),0.003960469737648964,"o.LNn: void <init>(android.os.Handler,android.content.Context)",0.002315363148227334,,,,,,,,,,,,,,
gen35_7b4257b8-9e5d-406a-8538-bcab4986683e_app-release,1,1,0.9999819993972778,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.6761144,ibt.ty.RNwI$1: void run(),0.102742486,ibt.ty.RNwI: java.lang.String getSdk(),0.07292268,android.os.Build$VERSION: void <clinit>(),0.05196680873632431,java.net.URL: java.net.URLConnection openConnection(),0.05007779225707054,"irzkw.SOIl: void <init>(android.os.Handler,android.content.Context)",0.028527235612273216,android.database.ContentObserver: void <init>(android.os.Handler),0.017648562788963318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen22_3efab9d1-a806-4bbe-b37c-4a183022ee38_app-release,1,1,0.9999990463256836,ggj.nwfn.TnQB: java.lang.String getIMSI(android.content.Context),0.64770997,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.14795151,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.096405216,ggj.nwfn.TnQB$1: void run(),0.03622255101799965,oy.vsmok.swhd.uyjl.J: void onCreate(android.os.Bundle),0.03407973796129227,java.io.DataOutputStream: void writeUTF(java.lang.String),0.015345552936196327,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.009410732425749302,android.database.ContentObserver: void <init>(android.os.Handler),0.003757476806640625,android.telephony.PhoneStateListener: void <init>(),0.0037367180921137333,mjows.xfimf.lpi.gdu.As: void <init>(android.content.Context),0.003395427716895938,"cmjgr.tj.jtvf.ggdd.F: void <init>(android.os.Handler,android.content.Context)",0.0019850293174386024,,,,,,,,,,,,,,,,,,,,,,
gen14_5d7e42db-4caf-4720-bb93-cd055039130a_app-release,1,1,0.9999879598617554,wkpsv.c.Zkg: java.lang.String getIMEI(android.content.Context),0.57358134,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.1791592,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.100939356,wkpsv.c.Zkg$1: void run(),0.04386303946375847,fgdqw.te.as.rri.Aopi: void onCreate(android.os.Bundle),0.0412682369351387,java.io.DataOutputStream: void writeUTF(java.lang.String),0.041156549006700516,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.011395755223929882,android.telephony.PhoneStateListener: void <init>(),0.004524910822510719,oszx.jzn.xda.CU: void <init>(android.content.Context),0.00411163130775094,,,,,,,,,,,,,,,,,,,,,,,,,,
gen56_97797b4f-0b99-49e2-a114-896a66446641_app-release,1,1,0.9990038275718689,kvme.ywx.X: java.lang.String getIncomingSMS(android.content.Intent),0.35008278,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.15143496,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.09930829,efwy.n.g.bbm.OFRsS: void onCreate(android.os.Bundle),0.0812244713306427,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.0640072226524353,"android.location.LocationManager: void requestLocationUpdates(java.lang.String,long,float,android.location.LocationListener)",0.05560250207781792,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.05515379086136818,gdze.z.mzqt.FBwrK$1: void run(),0.03473804518580437,kvme.ywx.X$1: void run(),0.03473804518580437,java.io.OutputStream: void write(byte[]),0.019448235630989075,java.net.URL: java.net.URLConnection openConnection(),0.018185950815677643,gdze.z.mzqt.FBwrK: java.lang.String getSdk(),0.016333099454641342,android.os.Build$VERSION: void <clinit>(),0.011639438569545746,"ovi.vex.qrd.xxe.AVO: void <init>(android.os.Handler,android.content.Context)",0.004202620126307011,android.database.ContentObserver: void <init>(android.os.Handler),0.0039005554281175137,,,,,,,,,,,,,,
gen52_4d2c357c-f172-47d4-abab-fdf8db8a4381_app-release,1,1,0.9990096092224121,pg.qj.ZJhD: java.lang.String getIncomingSMS(android.content.Intent),0.43611112,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.18864815,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.123712026,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.07973617315292358,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.06870713084936142,pg.qj.ZJhD$1: void run(),0.04618619754910469,java.io.DataOutputStream: void writeUTF(java.lang.String),0.02205275185406208,pg.qj.ZJhD: java.lang.String getSdk(),0.020346749573946,android.os.Build$VERSION: void <clinit>(),0.014499681070446968,,,,,,,,,,,,,,,,,,,,,,,,,,
gen20_cdb22a46-2ece-4ddc-9680-560d054b46ce_app-release,1,1,0.9996315240859985,pclpk.Qr: java.lang.String getIMSI(android.content.Context),0.36764798,pclpk.Qr: java.lang.String getIncomingSMS(android.content.Intent),0.19414027,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.08397906,"pclpk.Qr: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.07484900206327438,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.05507193133234978,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.054720763117074966,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.03549554571509361,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.03458442911505699,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.030585825443267822,pclpk.Qr$1: void run(),0.019264165312051773,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.014127773232758045,pclpk.Qr$2: void run(),0.012761477380990982,java.io.OutputStream: void write(byte[]),0.011872556060552597,java.net.URL: java.net.URLConnection openConnection(),0.0051638041622936726,"u.C: void <init>(android.os.Handler,android.content.Context)",0.0035433201119303703,android.database.ContentObserver: void <init>(android.os.Handler),0.0021920991130173206,,,,,,,,,,,,
gen43_cb5a3c9e-551a-4f48-bab9-72ca37101401_app-release,1,1,0.9987547397613525,ud.dyhpg.dprb.UzLP: java.lang.String getIncomingSMS(android.content.Intent),0.3293436,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.14246391,"ud.dyhpg.dprb.UzLP: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.14197353,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.09342525154352188,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.060215357691049576,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.060039740055799484,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.05188644677400589,ir.hm.r.TcwO: void onCreate(android.os.Bundle),0.032815705984830856,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.024670127779245377,ud.dyhpg.dprb.UzLP: java.lang.String getSdk(),0.015365509316325188,java.net.URL: java.net.URLConnection openConnection(),0.010258473455905914,android.os.Build$VERSION: void <clinit>(),0.010125317610800266,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.009061691351234913,ir.hm.r.TcwO$1: void run(),0.006534968502819538,ir.hm.r.TcwO: java.lang.String getSdk(),0.00495280371978879,android.telephony.PhoneStateListener: void <init>(),0.0035981175024062395,sy.p.S: void <init>(android.content.Context),0.003269484732300043,,,,,,,,,,
gen33_b93c4883-c100-473d-83a7-4cbad106b1f2_app-release,1,1,0.9999463558197021,nm.z.K: java.lang.String getIMSI(android.content.Context),0.48186463,"nm.z.K: void sendDataMessage(java.lang.String,java.lang.String)",0.12912647,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.11006871,"nm.z.K: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.09810222685337067,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.07172077894210815,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.05097413808107376,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.03189632296562195,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.01872958615422249,"deho.lbrxx.YD: void <init>(android.os.Handler,android.content.Context)",0.004644118249416351,android.database.ContentObserver: void <init>(android.os.Handler),0.002873115474358201,,,,,,,,,,,,,,,,,,,,,,,,
gen38_912b8e81-9c22-4ffe-acdd-78cc0d0114de_app-release,1,1,0.9999173879623413,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.5788511,fu.zw.W$1: void run(),0.14171848,java.io.DataOutputStream: void writeUTF(java.lang.String),0.13297398,fu.zw.W: java.lang.String getSdk(),0.062432292848825455,android.os.Build$VERSION: void <clinit>(),0.044491056352853775,"t.y.Q: void <init>(android.os.Handler,android.content.Context)",0.02442341297864914,android.database.ContentObserver: void <init>(android.os.Handler),0.015109706670045853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen101_552cc183-9c7d-41eb-802d-bb22bb281827_app-release,1,1,0.9999934434890747,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.6761144,hh.ltrd.ipx.fuwz.BDR$1: void run(),0.102742486,hh.ltrd.ipx.fuwz.BDR: java.lang.String getSdk(),0.07292268,android.os.Build$VERSION: void <clinit>(),0.05196680873632431,java.net.URL: java.net.URLConnection openConnection(),0.05007779225707054,"qgxv.a.Tk: void <init>(android.os.Handler,android.content.Context)",0.028527235612273216,android.database.ContentObserver: void <init>(android.os.Handler),0.017648562788963318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen100_cd692e90-e4bf-4602-b9b9-dbce021468a8_app-release,1,1,0.999997615814209,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.72412854,sqpo.B: void onCreate(android.os.Bundle),0.16679862,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.046059553,android.database.ContentObserver: void <init>(android.os.Handler),0.018390454351902008,android.telephony.PhoneStateListener: void <init>(),0.018288854509592056,imt.kwjf.ysrm.RFjfE: void <init>(android.content.Context),0.016618460416793823,"wdc.qxg.CSX: void <init>(android.os.Handler,android.content.Context)",0.00971545372158289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen32_fbfbcfd9-0ffa-4f28-b540-45a7204f69f1_app-release,1,1,0.9999988079071045,nr.NkALw: java.lang.String getIMSI(android.content.Context),0.6271411,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.14325312,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.09334374,z.jd.noa.XSIYR: void onCreate(android.os.Bundle),0.0329974889755249,nr.NkALw$2: void run(),0.03286118805408478,nr.NkALw$1: void run(),0.021768776699900627,java.io.OutputStream: void write(byte[]),0.01792432740330696,java.net.URL: java.net.URLConnection openConnection(),0.009132548235356808,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.00911188218742609,android.database.ContentObserver: void <init>(android.os.Handler),0.0036381531972438097,android.telephony.PhoneStateListener: void <init>(),0.0036180538590997458,qw.ot.T: void <init>(android.content.Context),0.0032876015175133944,"f.uwa.gacpw.orwp.H: void <init>(android.os.Handler,android.content.Context)",0.0019219921668991446,,,,,,,,,,,,,,,,,,
gen0_86718f0e-ca3d-4524-a14c-06a58c4781de_app-release,1,1,0.9999948740005493,yjbd.nrmif.wsv.wz.IYuV: java.lang.String getIMSI(android.content.Context),0.55544126,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.12687527,"yjbd.nrmif.wsv.wz.IYuV: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.113081604,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.08267193287611008,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.05225003510713577,p.fmjgw.sf.C: void onCreate(android.os.Bundle),0.029224950820207596,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.02134419046342373,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.008070139214396477,android.database.ContentObserver: void <init>(android.os.Handler),0.0032222100999206305,android.telephony.PhoneStateListener: void <init>(),0.00320440880022943,jsx.rrsm.qmbe.KyE: void <init>(android.content.Context),0.0029117364902049303,"d.WZpRi: void <init>(android.os.Handler,android.content.Context)",0.0017022545216605067,,,,,,,,,,,,,,,,,,,,
gen55_61a5dbdf-a5d0-4d38-a604-9b5107de8baf_app-release,1,1,0.9996151924133301,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.51078665,n.MdDo$2: void run(),0.12505445,n.MdDo$1: void run(),0.12505445,java.io.DataOutputStream: void writeUTF(java.lang.String),0.10986917465925217,n.MdDo: java.lang.String getSdk(),0.055091165006160736,android.os.Build$VERSION: void <clinit>(),0.03925955668091774,"lekeg.ins.rlpwk.Um: void <init>(android.os.Handler,android.content.Context)",0.021551575511693954,android.database.ContentObserver: void <init>(android.os.Handler),0.013333025388419628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen6_f1935fe0-5499-40b0-a041-861375db7a1b_app-release,1,1,0.9999985694885254,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.72412854,ffh.sjku.fuqct.Fs: void onCreate(android.os.Bundle),0.16679862,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.046059553,android.database.ContentObserver: void <init>(android.os.Handler),0.018390454351902008,android.telephony.PhoneStateListener: void <init>(),0.018288854509592056,cghxl.hjmrb.US: void <init>(android.content.Context),0.016618460416793823,"xchwl.untt.h.B: void <init>(android.os.Handler,android.content.Context)",0.00971545372158289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
